,cycle,host biomass,virus mass,ATPM,VBOF
396,3.96,5e-06,3.2614144736976137e-07,1.0,0.0164717902712
397,3.97,5e-06,3.269650368833214e-07,1.0,0.0164717902712
398,3.98,5e-06,3.277886263968814e-07,1.0,0.0164717902712
399,3.99,5e-06,3.2861221591044143e-07,1.0,0.0164717902712
400,4.0,5e-06,3.2943580542400145e-07,1.0,0.0164717902712
401,4.01,5e-06,3.3025939493756147e-07,1.0,0.0164717902712
402,4.0200000000000005,5e-06,3.310829844511215e-07,1.0,0.0164717902712
403,4.03,5e-06,3.319065739646815e-07,1.0,0.0164717902712
404,4.04,5e-06,3.327301634782415e-07,1.0,0.0164717902712
405,4.05,5e-06,3.3355375299180154e-07,1.0,0.0164717902712
406,4.0600000000000005,5e-06,3.3437734250536156e-07,1.0,0.0164717902712
407,4.07,5e-06,3.352009320189216e-07,1.0,0.0164717902712
408,4.08,5e-06,3.360245215324816e-07,1.0,0.0164717902712
409,4.09,5e-06,3.368481110460416e-07,1.0,0.0164717902712
410,4.1,5e-06,3.3767170055960164e-07,1.0,0.0164717902712
411,4.11,5e-06,3.3849529007316166e-07,1.0,0.0164717902712
412,4.12,5e-06,3.393188795867217e-07,1.0,0.0164717902712
413,4.13,5e-06,3.401424691002817e-07,1.0,0.0164717902712
414,4.14,5e-06,3.409660586138417e-07,1.0,0.0164717902712
415,4.15,5e-06,3.4178964812740173e-07,1.0,0.0164717902712
416,4.16,5e-06,3.4261323764096175e-07,1.0,0.0164717902712
417,4.17,5e-06,3.4343682715452177e-07,1.0,0.0164717902712
418,4.18,5e-06,3.442604166680818e-07,1.0,0.0164717902712
419,4.19,5e-06,3.450840061816418e-07,1.0,0.0164717902712
420,4.2,5e-06,3.4590759569520183e-07,1.0,0.0164717902712
421,4.21,5e-06,3.4673118520876185e-07,1.0,0.0164717902712
422,4.22,5e-06,3.4755477472232187e-07,1.0,0.0164717902712
423,4.23,5e-06,3.483783642358819e-07,1.0,0.0164717902712
424,4.24,5e-06,3.492019537494419e-07,1.0,0.0164717902712
425,4.25,5e-06,3.5002554326300193e-07,1.0,0.0164717902712
426,4.26,5e-06,3.5084913277656195e-07,1.0,0.0164717902712
427,4.2700000000000005,5e-06,3.5167272229012197e-07,1.0,0.0164717902712
428,4.28,5e-06,3.52496311803682e-07,1.0,0.0164717902712
429,4.29,5e-06,3.53319901317242e-07,1.0,0.0164717902712
430,4.3,5e-06,3.54143490830802e-07,1.0,0.0164717902712
431,4.3100000000000005,5e-06,3.5496708034436204e-07,1.0,0.0164717902712
432,4.32,5e-06,3.5579066985792206e-07,1.0,0.0164717902712
433,4.33,5e-06,3.566142593714821e-07,1.0,0.0164717902712
434,4.34,5e-06,3.574378488850421e-07,1.0,0.0164717902712
435,4.3500000000000005,5e-06,3.582614383986021e-07,1.0,0.0164717902712
436,4.36,5e-06,3.5908502791216214e-07,1.0,0.0164717902712
437,4.37,5e-06,3.5990861742572216e-07,1.0,0.0164717902712
438,4.38,5e-06,3.607322069392822e-07,1.0,0.0164717902712
439,4.39,5e-06,3.615557964528422e-07,1.0,0.0164717902712
440,4.4,5e-06,3.623793859664022e-07,1.0,0.0164717902712
441,4.41,5e-06,3.6320297547996223e-07,1.0,0.0164717902712
442,4.42,5e-06,3.6402656499352225e-07,1.0,0.0164717902712
443,4.43,5e-06,3.6485015450708227e-07,1.0,0.0164717902712
444,4.44,5e-06,3.656737440206423e-07,1.0,0.0164717902712
445,4.45,5e-06,3.664973335342023e-07,1.0,0.0164717902712
446,4.46,5e-06,3.6732092304776233e-07,1.0,0.0164717902712
447,4.47,5e-06,3.6814451256132235e-07,1.0,0.0164717902712
448,4.48,5e-06,3.6896810207488237e-07,1.0,0.0164717902712
449,4.49,5e-06,3.697916915884424e-07,1.0,0.0164717902712
450,4.5,5e-06,3.706152811020024e-07,1.0,0.0164717902712
451,4.51,5e-06,3.7143887061556243e-07,1.0,0.0164717902712
452,4.5200000000000005,5e-06,3.7226246012912245e-07,1.0,0.0164717902712
453,4.53,5e-06,3.7308604964268247e-07,1.0,0.0164717902712
454,4.54,5e-06,3.739096391562425e-07,1.0,0.0164717902712
455,4.55,5e-06,3.747332286698025e-07,1.0,0.0164717902712
456,4.5600000000000005,5e-06,3.755568181833625e-07,1.0,0.0164717902712
457,4.57,5e-06,3.7638040769692254e-07,1.0,0.0164717902712
458,4.58,5e-06,3.7720399721048256e-07,1.0,0.0164717902712
459,4.59,5e-06,3.780275867240426e-07,1.0,0.0164717902712
460,4.6000000000000005,5e-06,3.788511762376026e-07,1.0,0.0164717902712
461,4.61,5e-06,3.796747657511626e-07,1.0,0.0164717902712
462,4.62,5e-06,3.8049835526472264e-07,1.0,0.0164717902712
463,4.63,5e-06,3.8132194477828266e-07,1.0,0.0164717902712
464,4.64,5e-06,3.821455342918427e-07,1.0,0.0164717902712
465,4.65,5e-06,3.829691238054027e-07,1.0,0.0164717902712
466,4.66,5e-06,3.837927133189627e-07,1.0,0.0164717902712
467,4.67,5e-06,3.8461630283252273e-07,1.0,0.0164717902712
468,4.68,5e-06,3.8543989234608275e-07,1.0,0.0164717902712
469,4.69,5e-06,3.8626348185964277e-07,1.0,0.0164717902712
470,4.7,5e-06,3.870870713732028e-07,1.0,0.0164717902712
471,4.71,5e-06,3.879106608867628e-07,1.0,0.0164717902712
472,4.72,5e-06,3.8873425040032283e-07,1.0,0.0164717902712
473,4.73,5e-06,3.8955783991388285e-07,1.0,0.0164717902712
474,4.74,5e-06,3.9038142942744287e-07,1.0,0.0164717902712
475,4.75,5e-06,3.912050189410029e-07,1.0,0.0164717902712
476,4.76,5e-06,3.920286084545629e-07,1.0,0.0164717902712
477,4.7700000000000005,5e-06,3.9285219796812293e-07,1.0,0.0164717902712
478,4.78,5e-06,3.9367578748168295e-07,1.0,0.0164717902712
479,4.79,5e-06,3.9449937699524297e-07,1.0,0.0164717902712
480,4.8,5e-06,3.95322966508803e-07,1.0,0.0164717902712
481,4.8100000000000005,5e-06,3.96146556022363e-07,1.0,0.0164717902712
482,4.82,5e-06,3.96970145535923e-07,1.0,0.0164717902712
483,4.83,5e-06,3.9779373504948304e-07,1.0,0.0164717902712
484,4.84,5e-06,3.9861732456304306e-07,1.0,0.0164717902712
485,4.8500000000000005,5e-06,3.994409140766031e-07,1.0,0.0164717902712
486,4.86,5e-06,4.002645035901631e-07,1.0,0.0164717902712
487,4.87,5e-06,4.010880931037231e-07,1.0,0.0164717902712
488,4.88,5e-06,4.0191168261728314e-07,1.0,0.0164717902712
489,4.89,5e-06,4.0273527213084316e-07,1.0,0.0164717902712
490,4.9,5e-06,4.035588616444032e-07,1.0,0.0164717902712
491,4.91,5e-06,4.043824511579632e-07,1.0,0.0164717902712
492,4.92,5e-06,4.052060406715232e-07,1.0,0.0164717902712
493,4.93,5e-06,4.0602963018508324e-07,1.0,0.0164717902712
494,4.94,5e-06,4.0685321969864325e-07,1.0,0.0164717902712
495,4.95,5e-06,4.0767680921220327e-07,1.0,0.0164717902712
496,4.96,5e-06,4.085003987257633e-07,1.0,0.0164717902712
497,4.97,5e-06,4.093239882393233e-07,1.0,0.0164717902712
498,4.98,5e-06,4.1014757775288333e-07,1.0,0.0164717902712
499,4.99,5e-06,4.1097116726644335e-07,1.0,0.0164717902712
500,5.0,5e-06,4.1179475678000337e-07,1.0,0.0164717902712
501,5.01,5e-06,4.126183462935634e-07,1.0,0.0164717902712
502,5.0200000000000005,5e-06,4.134419358071234e-07,1.0,0.0164717902712
503,5.03,5e-06,4.1426552532068343e-07,1.0,0.0164717902712
504,5.04,5e-06,4.1508911483424345e-07,1.0,0.0164717902712
505,5.05,5e-06,4.1591270434780347e-07,1.0,0.0164717902712
506,5.0600000000000005,5e-06,4.167362938613635e-07,1.0,0.0164717902712
507,5.07,5e-06,4.175598833749235e-07,1.0,0.0164717902712
508,5.08,5e-06,4.183834728884835e-07,1.0,0.0164717902712
509,5.09,5e-06,4.1920706240204354e-07,1.0,0.0164717902712
510,5.1000000000000005,5e-06,4.2003065191560356e-07,1.0,0.0164717902712
511,5.11,5e-06,4.208542414291636e-07,1.0,0.0164717902712
512,5.12,5e-06,4.216778309427236e-07,1.0,0.0164717902712
513,5.13,5e-06,4.225014204562836e-07,1.0,0.0164717902712
514,5.14,5e-06,4.2332500996984364e-07,1.0,0.0164717902712
515,5.15,5e-06,4.2414859948340366e-07,1.0,0.0164717902712
516,5.16,5e-06,4.249721889969637e-07,1.0,0.0164717902712
517,5.17,5e-06,4.257957785105237e-07,1.0,0.0164717902712
518,5.18,5e-06,4.266193680240837e-07,1.0,0.0164717902712
519,5.19,5e-06,4.2744295753764374e-07,1.0,0.0164717902712
520,5.2,5e-06,4.2826654705120375e-07,1.0,0.0164717902712
521,5.21,5e-06,4.290901365647638e-07,1.0,0.0164717902712
522,5.22,5e-06,4.299137260783238e-07,1.0,0.0164717902712
523,5.23,5e-06,4.307373155918838e-07,1.0,0.0164717902712
524,5.24,5e-06,4.3156090510544383e-07,1.0,0.0164717902712
525,5.25,5e-06,4.3238449461900385e-07,1.0,0.0164717902712
526,5.26,5e-06,4.3320808413256387e-07,1.0,0.0164717902712
527,5.2700000000000005,5e-06,4.340316736461239e-07,1.0,0.0164717902712
528,5.28,5e-06,4.348552631596839e-07,1.0,0.0164717902712
529,5.29,5e-06,4.3567885267324393e-07,1.0,0.0164717902712
530,5.3,5e-06,4.3650244218680395e-07,1.0,0.0164717902712
531,5.3100000000000005,5e-06,4.3732603170036397e-07,1.0,0.0164717902712
532,5.32,5e-06,4.38149621213924e-07,1.0,0.0164717902712
533,5.33,5e-06,4.38973210727484e-07,1.0,0.0164717902712
534,5.34,5e-06,4.39796800241044e-07,1.0,0.0164717902712
535,5.3500000000000005,5e-06,4.4062038975460404e-07,1.0,0.0164717902712
536,5.36,5e-06,4.4144397926816406e-07,1.0,0.0164717902712
537,5.37,5e-06,4.422675687817241e-07,1.0,0.0164717902712
538,5.38,5e-06,4.430911582952841e-07,1.0,0.0164717902712
539,5.39,5e-06,4.439147478088441e-07,1.0,0.0164717902712
540,5.4,5e-06,4.4473833732240414e-07,1.0,0.0164717902712
541,5.41,5e-06,4.4556192683596416e-07,1.0,0.0164717902712
542,5.42,5e-06,4.463855163495242e-07,1.0,0.0164717902712
543,5.43,5e-06,4.472091058630842e-07,1.0,0.0164717902712
544,5.44,5e-06,4.480326953766442e-07,1.0,0.0164717902712
545,5.45,5e-06,4.4885628489020424e-07,1.0,0.0164717902712
546,5.46,5e-06,4.4967987440376425e-07,1.0,0.0164717902712
547,5.47,5e-06,4.505034639173243e-07,1.0,0.0164717902712
548,5.48,5e-06,4.513270534308843e-07,1.0,0.0164717902712
549,5.49,5e-06,4.521506429444443e-07,1.0,0.0164717902712
550,5.5,5e-06,4.5297423245800433e-07,1.0,0.0164717902712
551,5.51,5e-06,4.5379782197156435e-07,1.0,0.0164717902712
552,5.5200000000000005,5e-06,4.5462141148512437e-07,1.0,0.0164717902712
553,5.53,5e-06,4.554450009986844e-07,1.0,0.0164717902712
554,5.54,5e-06,4.562685905122444e-07,1.0,0.0164717902712
555,5.55,5e-06,4.5709218002580443e-07,1.0,0.0164717902712
556,5.5600000000000005,5e-06,4.5791576953936445e-07,1.0,0.0164717902712
557,5.57,5e-06,4.5873935905292447e-07,1.0,0.0164717902712
558,5.58,5e-06,4.595629485664845e-07,1.0,0.0164717902712
559,5.59,5e-06,4.603865380800445e-07,1.0,0.0164717902712
560,5.6000000000000005,5e-06,4.612101275936045e-07,1.0,0.0164717902712
561,5.61,5e-06,4.6203371710716454e-07,1.0,0.0164717902712
562,5.62,5e-06,4.6285730662072456e-07,1.0,0.0164717902712
563,5.63,5e-06,4.636808961342846e-07,1.0,0.0164717902712
564,5.64,5e-06,4.645044856478446e-07,1.0,0.0164717902712
565,5.65,5e-06,4.653280751614046e-07,1.0,0.0164717902712
566,5.66,5e-06,4.6615166467496464e-07,1.0,0.0164717902712
567,5.67,5e-06,4.6697525418852466e-07,1.0,0.0164717902712
568,5.68,5e-06,4.677988437020847e-07,1.0,0.0164717902712
569,5.69,5e-06,4.686224332156447e-07,1.0,0.0164717902712
570,5.7,5e-06,4.694460227292047e-07,1.0,0.0164717902712
571,5.71,5e-06,4.7026961224276474e-07,1.0,0.0164717902712
572,5.72,5e-06,4.7109320175632475e-07,1.0,0.0164717902712
573,5.73,5e-06,4.719167912698848e-07,1.0,0.0164717902712
574,5.74,5e-06,4.727403807834448e-07,1.0,0.0164717902712
575,5.75,5e-06,4.735639702970048e-07,1.0,0.0164717902712
576,5.76,5e-06,4.7438755981056483e-07,1.0,0.0164717902712
577,5.7700000000000005,5e-06,4.7521114932412485e-07,1.0,0.0164717902712
578,5.78,5e-06,4.7603473883768487e-07,1.0,0.0164717902712
579,5.79,5e-06,4.768583283512448e-07,1.0,0.0164717902712
580,5.8,5e-06,4.776819178648048e-07,1.0,0.0164717902712
581,5.8100000000000005,5e-06,4.785055073783648e-07,1.0,0.0164717902712
582,5.82,5e-06,4.793290968919247e-07,1.0,0.0164717902712
583,5.83,5e-06,4.801526864054847e-07,1.0,0.0164717902712
584,5.84,5e-06,4.809762759190447e-07,1.0,0.0164717902712
585,5.8500000000000005,5e-06,4.817998654326046e-07,1.0,0.0164717902712
586,5.86,5e-06,4.826234549461646e-07,1.0,0.0164717902712
587,5.87,5e-06,4.834470444597246e-07,1.0,0.0164717902712
588,5.88,5e-06,4.842706339732845e-07,1.0,0.0164717902712
589,5.89,5e-06,4.850942234868445e-07,1.0,0.0164717902712
590,5.9,5e-06,4.859178130004045e-07,1.0,0.0164717902712
591,5.91,5e-06,4.867414025139644e-07,1.0,0.0164717902712
592,5.92,5e-06,4.875649920275244e-07,1.0,0.0164717902712
593,5.93,5e-06,4.883885815410844e-07,1.0,0.0164717902712
594,5.94,5e-06,4.892121710546443e-07,1.0,0.0164717902712
595,5.95,5e-06,4.900357605682043e-07,1.0,0.0164717902712
596,5.96,5e-06,4.908593500817643e-07,1.0,0.0164717902712
597,5.97,5e-06,4.916829395953242e-07,1.0,0.0164717902712
598,5.98,5e-06,4.925065291088842e-07,1.0,0.0164717902712
599,5.99,5e-06,4.933301186224442e-07,1.0,0.0164717902712
600,6.0,5e-06,4.941537081360041e-07,1.0,0.0164717902712
601,6.01,5e-06,4.949772976495641e-07,1.0,0.0164717902712
602,6.0200000000000005,5e-06,4.958008871631241e-07,1.0,0.0164717902712
603,6.03,5e-06,4.96624476676684e-07,1.0,0.0164717902712
604,6.04,5e-06,4.97448066190244e-07,1.0,0.0164717902712
605,6.05,5e-06,4.98271655703804e-07,1.0,0.0164717902712
606,6.0600000000000005,5e-06,4.990952452173639e-07,1.0,0.0164717902712
607,6.07,5e-06,4.999188347309239e-07,1.0,0.0164717902712
608,6.08,5e-06,5.007424242444839e-07,1.0,0.0164717902712
609,6.09,5e-06,5.015660137580438e-07,1.0,0.0164717902712
610,6.1000000000000005,5e-06,5.023896032716038e-07,1.0,0.0164717902712
611,6.11,5e-06,5.032131927851638e-07,1.0,0.0164717902712
612,6.12,5e-06,5.040367822987237e-07,1.0,0.0164717902712
613,6.13,5e-06,5.048603718122837e-07,1.0,0.0164717902712
614,6.140000000000001,5e-06,5.056839613258437e-07,1.0,0.0164717902712
615,6.15,5e-06,5.065075508394036e-07,1.0,0.0164717902712
616,6.16,5e-06,5.073311403529636e-07,1.0,0.0164717902712
617,6.17,5e-06,5.081547298665236e-07,1.0,0.0164717902712
618,6.18,5e-06,5.089783193800835e-07,1.0,0.0164717902712
619,6.19,5e-06,5.098019088936435e-07,1.0,0.0164717902712
620,6.2,5e-06,5.106254984072035e-07,1.0,0.0164717902712
621,6.21,5e-06,5.114490879207634e-07,1.0,0.0164717902712
622,6.22,5e-06,5.122726774343234e-07,1.0,0.0164717902712
623,6.23,5e-06,5.130962669478834e-07,1.0,0.0164717902712
624,6.24,5e-06,5.139198564614433e-07,1.0,0.0164717902712
625,6.25,5e-06,5.147434459750033e-07,1.0,0.0164717902712
626,6.26,5e-06,5.155670354885633e-07,1.0,0.0164717902712
627,6.2700000000000005,5e-06,5.163906250021232e-07,1.0,0.0164717902712
628,6.28,5e-06,5.172142145156832e-07,1.0,0.0164717902712
629,6.29,5e-06,5.180378040292432e-07,1.0,0.0164717902712
630,6.3,5e-06,5.188613935428031e-07,1.0,0.0164717902712
631,6.3100000000000005,5e-06,5.196849830563631e-07,1.0,0.0164717902712
632,6.32,5e-06,5.20508572569923e-07,1.0,0.0164717902712
633,6.33,5e-06,5.21332162083483e-07,1.0,0.0164717902712
634,6.34,5e-06,5.22155751597043e-07,1.0,0.0164717902712
635,6.3500000000000005,5e-06,5.22979341110603e-07,1.0,0.0164717902712
636,6.36,5e-06,5.238029306241629e-07,1.0,0.0164717902712
637,6.37,5e-06,5.246265201377229e-07,1.0,0.0164717902712
638,6.38,5e-06,5.254501096512828e-07,1.0,0.0164717902712
639,6.390000000000001,5e-06,5.262736991648428e-07,1.0,0.0164717902712
640,6.4,5e-06,5.270972886784028e-07,1.0,0.0164717902712
641,6.41,5e-06,5.279208781919627e-07,1.0,0.0164717902712
642,6.42,5e-06,5.287444677055227e-07,1.0,0.0164717902712
643,6.43,5e-06,5.295680572190827e-07,1.0,0.0164717902712
644,6.44,5e-06,5.303916467326426e-07,1.0,0.0164717902712
645,6.45,5e-06,5.312152362462026e-07,1.0,0.0164717902712
646,6.46,5e-06,5.320388257597626e-07,1.0,0.0164717902712
647,6.47,5e-06,5.328624152733225e-07,1.0,0.0164717902712
648,6.48,5e-06,5.336860047868825e-07,1.0,0.0164717902712
649,6.49,5e-06,5.345095943004425e-07,1.0,0.0164717902712
650,6.5,5e-06,5.353331838140024e-07,1.0,0.0164717902712
651,6.51,5e-06,5.361567733275624e-07,1.0,0.0164717902712
652,6.5200000000000005,5e-06,5.369803628411224e-07,1.0,0.0164717902712
653,6.53,5e-06,5.378039523546823e-07,1.0,0.0164717902712
654,6.54,5e-06,5.386275418682423e-07,1.0,0.0164717902712
655,6.55,5e-06,5.394511313818023e-07,1.0,0.0164717902712
656,6.5600000000000005,5e-06,5.402747208953622e-07,1.0,0.0164717902712
657,6.57,5e-06,5.410983104089222e-07,1.0,0.0164717902712
658,6.58,5e-06,5.419218999224822e-07,1.0,0.0164717902712
659,6.59,5e-06,5.427454894360421e-07,1.0,0.0164717902712
660,6.6000000000000005,5e-06,5.435690789496021e-07,1.0,0.0164717902712
661,6.61,5e-06,5.443926684631621e-07,1.0,0.0164717902712
662,6.62,5e-06,5.45216257976722e-07,1.0,0.0164717902712
663,6.63,5e-06,5.46039847490282e-07,1.0,0.0164717902712
664,6.640000000000001,5e-06,5.46863437003842e-07,1.0,0.0164717902712
665,6.65,5e-06,5.476870265174019e-07,1.0,0.0164717902712
666,6.66,5e-06,5.485106160309619e-07,1.0,0.0164717902712
667,6.67,5e-06,5.493342055445219e-07,1.0,0.0164717902712
668,6.68,5e-06,5.501577950580818e-07,1.0,0.0164717902712
669,6.69,5e-06,5.509813845716418e-07,1.0,0.0164717902712
670,6.7,5e-06,5.518049740852018e-07,1.0,0.0164717902712
671,6.71,5e-06,5.526285635987617e-07,1.0,0.0164717902712
672,6.72,5e-06,5.534521531123217e-07,1.0,0.0164717902712
673,6.73,5e-06,5.542757426258817e-07,1.0,0.0164717902712
674,6.74,5e-06,5.550993321394416e-07,1.0,0.0164717902712
675,6.75,5e-06,5.559229216530016e-07,1.0,0.0164717902712
676,6.76,5e-06,5.567465111665616e-07,1.0,0.0164717902712
677,6.7700000000000005,5e-06,5.575701006801215e-07,1.0,0.0164717902712
678,6.78,5e-06,5.583936901936815e-07,1.0,0.0164717902712
679,6.79,5e-06,5.592172797072415e-07,1.0,0.0164717902712
680,6.8,5e-06,5.600408692208014e-07,1.0,0.0164717902712
681,6.8100000000000005,5e-06,5.608644587343614e-07,1.0,0.0164717902712
682,6.82,5e-06,5.616880482479214e-07,1.0,0.0164717902712
683,6.83,5e-06,5.625116377614813e-07,1.0,0.0164717902712
684,6.84,5e-06,5.633352272750413e-07,1.0,0.0164717902712
685,6.8500000000000005,5e-06,5.641588167886013e-07,1.0,0.0164717902712
686,6.86,5e-06,5.649824063021612e-07,1.0,0.0164717902712
687,6.87,5e-06,5.658059958157212e-07,1.0,0.0164717902712
688,6.88,5e-06,5.666295853292812e-07,1.0,0.0164717902712
689,6.890000000000001,5e-06,5.674531748428411e-07,1.0,0.0164717902712
690,6.9,5e-06,5.682767643564011e-07,1.0,0.0164717902712
691,6.91,5e-06,5.691003538699611e-07,1.0,0.0164717902712
692,6.92,5e-06,5.69923943383521e-07,1.0,0.0164717902712
693,6.93,5e-06,5.70747532897081e-07,1.0,0.0164717902712
694,6.94,5e-06,5.71571122410641e-07,1.0,0.0164717902712
695,6.95,5e-06,5.723947119242009e-07,1.0,0.0164717902712
696,6.96,5e-06,5.732183014377609e-07,1.0,0.0164717902712
697,6.97,5e-06,5.740418909513209e-07,1.0,0.0164717902712
698,6.98,5e-06,5.748654804648808e-07,1.0,0.0164717902712
699,6.99,5e-06,5.756890699784408e-07,1.0,0.0164717902712
700,7.0,5e-06,5.765126594920008e-07,1.0,0.0164717902712
701,7.01,5e-06,5.773362490055607e-07,1.0,0.0164717902712
702,7.0200000000000005,5e-06,5.781598385191207e-07,1.0,0.0164717902712
703,7.03,5e-06,5.789834280326807e-07,1.0,0.0164717902712
704,7.04,5e-06,5.798070175462406e-07,1.0,0.0164717902712
705,7.05,5e-06,5.806306070598006e-07,1.0,0.0164717902712
706,7.0600000000000005,5e-06,5.814541965733606e-07,1.0,0.0164717902712
707,7.07,5e-06,5.822777860869205e-07,1.0,0.0164717902712
708,7.08,5e-06,5.831013756004805e-07,1.0,0.0164717902712
709,7.09,5e-06,5.839249651140405e-07,1.0,0.0164717902712
710,7.1000000000000005,5e-06,5.847485546276004e-07,1.0,0.0164717902712
711,7.11,5e-06,5.855721441411604e-07,1.0,0.0164717902712
712,7.12,5e-06,5.863957336547204e-07,1.0,0.0164717902712
713,7.13,5e-06,5.872193231682803e-07,1.0,0.0164717902712
714,7.140000000000001,5e-06,5.880429126818403e-07,1.0,0.0164717902712
715,7.15,5e-06,5.888665021954003e-07,1.0,0.0164717902712
716,7.16,5e-06,5.896900917089602e-07,1.0,0.0164717902712
717,7.17,5e-06,5.905136812225202e-07,1.0,0.0164717902712
718,7.18,5e-06,5.913372707360802e-07,1.0,0.0164717902712
719,7.19,5e-06,5.921608602496401e-07,1.0,0.0164717902712
720,7.2,5e-06,5.929844497632001e-07,1.0,0.0164717902712
721,7.21,5e-06,5.9380803927676e-07,1.0,0.0164717902712
722,7.22,5e-06,5.9463162879032e-07,1.0,0.0164717902712
723,7.23,5e-06,5.9545521830388e-07,1.0,0.0164717902712
724,7.24,5e-06,5.9627880781744e-07,1.0,0.0164717902712
725,7.25,5e-06,5.971023973309999e-07,1.0,0.0164717902712
726,7.26,5e-06,5.979259868445599e-07,1.0,0.0164717902712
727,7.2700000000000005,5e-06,5.987495763581198e-07,1.0,0.0164717902712
728,7.28,5e-06,5.995731658716798e-07,1.0,0.0164717902712
729,7.29,5e-06,6.003967553852398e-07,1.0,0.0164717902712
730,7.3,5e-06,6.012203448987997e-07,1.0,0.0164717902712
731,7.3100000000000005,5e-06,6.020439344123597e-07,1.0,0.0164717902712
732,7.32,5e-06,6.028675239259197e-07,1.0,0.0164717902712
733,7.33,5e-06,6.036911134394796e-07,1.0,0.0164717902712
734,7.34,5e-06,6.045147029530396e-07,1.0,0.0164717902712
735,7.3500000000000005,5e-06,6.053382924665996e-07,1.0,0.0164717902712
736,7.36,5e-06,6.061618819801595e-07,1.0,0.0164717902712
737,7.37,5e-06,6.069854714937195e-07,1.0,0.0164717902712
738,7.38,5e-06,6.078090610072795e-07,1.0,0.0164717902712
739,7.390000000000001,5e-06,6.086326505208394e-07,1.0,0.0164717902712
740,7.4,5e-06,6.094562400343994e-07,1.0,0.0164717902712
741,7.41,5e-06,6.102798295479594e-07,1.0,0.0164717902712
742,7.42,5e-06,6.111034190615193e-07,1.0,0.0164717902712
743,7.43,5e-06,6.119270085750793e-07,1.0,0.0164717902712
744,7.44,5e-06,6.127505980886393e-07,1.0,0.0164717902712
745,7.45,5e-06,6.135741876021992e-07,1.0,0.0164717902712
746,7.46,5e-06,6.143977771157592e-07,1.0,0.0164717902712
747,7.47,5e-06,6.152213666293192e-07,1.0,0.0164717902712
748,7.48,5e-06,6.160449561428791e-07,1.0,0.0164717902712
749,7.49,5e-06,6.168685456564391e-07,1.0,0.0164717902712
750,7.5,5e-06,6.176921351699991e-07,1.0,0.0164717902712
751,7.51,5e-06,6.18515724683559e-07,1.0,0.0164717902712
752,7.5200000000000005,5e-06,6.19339314197119e-07,1.0,0.0164717902712
753,7.53,5e-06,6.20162903710679e-07,1.0,0.0164717902712
754,7.54,5e-06,6.209864932242389e-07,1.0,0.0164717902712
755,7.55,5e-06,6.218100827377989e-07,1.0,0.0164717902712
756,7.5600000000000005,5e-06,6.226336722513589e-07,1.0,0.0164717902712
757,7.57,5e-06,6.234572617649188e-07,1.0,0.0164717902712
758,7.58,5e-06,6.242808512784788e-07,1.0,0.0164717902712
759,7.59,5e-06,6.251044407920388e-07,1.0,0.0164717902712
760,7.6000000000000005,5e-06,6.259280303055987e-07,1.0,0.0164717902712
761,7.61,5e-06,6.267516198191587e-07,1.0,0.0164717902712
762,7.62,5e-06,6.275752093327187e-07,1.0,0.0164717902712
763,7.63,5e-06,6.283987988462786e-07,1.0,0.0164717902712
764,7.640000000000001,5e-06,6.292223883598386e-07,1.0,0.0164717902712
765,7.65,5e-06,6.300459778733986e-07,1.0,0.0164717902712
766,7.66,5e-06,6.308695673869585e-07,1.0,0.0164717902712
767,7.67,5e-06,6.316931569005185e-07,1.0,0.0164717902712
768,7.68,5e-06,6.325167464140785e-07,1.0,0.0164717902712
769,7.69,5e-06,6.333403359276384e-07,1.0,0.0164717902712
770,7.7,5e-06,6.341639254411984e-07,1.0,0.0164717902712
771,7.71,5e-06,6.349875149547584e-07,1.0,0.0164717902712
772,7.72,5e-06,6.358111044683183e-07,1.0,0.0164717902712
773,7.73,5e-06,6.366346939818783e-07,1.0,0.0164717902712
774,7.74,5e-06,6.374582834954383e-07,1.0,0.0164717902712
775,7.75,5e-06,6.382818730089982e-07,1.0,0.0164717902712
776,7.76,5e-06,6.391054625225582e-07,1.0,0.0164717902712
777,7.7700000000000005,5e-06,6.399290520361182e-07,1.0,0.0164717902712
778,7.78,5e-06,6.407526415496781e-07,1.0,0.0164717902712
779,7.79,5e-06,6.415762310632381e-07,1.0,0.0164717902712
780,7.8,5e-06,6.423998205767981e-07,1.0,0.0164717902712
781,7.8100000000000005,5e-06,6.43223410090358e-07,1.0,0.0164717902712
782,7.82,5e-06,6.44046999603918e-07,1.0,0.0164717902712
783,7.83,5e-06,6.44870589117478e-07,1.0,0.0164717902712
784,7.84,5e-06,6.456941786310379e-07,1.0,0.0164717902712
785,7.8500000000000005,5e-06,6.465177681445979e-07,1.0,0.0164717902712
786,7.86,5e-06,6.473413576581579e-07,1.0,0.0164717902712
787,7.87,5e-06,6.481649471717178e-07,1.0,0.0164717902712
788,7.88,5e-06,6.489885366852778e-07,1.0,0.0164717902712
789,7.890000000000001,5e-06,6.498121261988378e-07,1.0,0.0164717902712
790,7.9,5e-06,6.506357157123977e-07,1.0,0.0164717902712
791,7.91,5e-06,6.514593052259577e-07,1.0,0.0164717902712
792,7.92,5e-06,6.522828947395177e-07,1.0,0.0164717902712
793,7.930000000000001,5e-06,6.531064842530776e-07,1.0,0.0164717902712
794,7.94,5e-06,6.539300737666376e-07,1.0,0.0164717902712
795,7.95,5e-06,6.547536632801976e-07,1.0,0.0164717902712
